0,0,0,0,0,0,sea
4,0,0,0,0,0,sea
8,0,0,0,0,0,sea
12,0,0,0,0,0,sea
16,0,0,0,0,0,sea
20,0,0,0,0,0,sea
24,0,0,0,0,0,sea
28,0,0,0,0,0,sea
32,0,0,0,0,0,sea
36,0,0,0,0,0,sea
40,0,0,0,0,0,sea
44,0,0,0,0,0,sea
48,0,0,0,0,0,sea
52,0,0,0,0,0,sea
56,0,0,0,0,0,sea
60,0,0,0,0,0,sea
0,4,0,0,0,0,sea
4,4,0,0,0,0,sea
8,4,0,0,0,0,sea
12,4,0,0,0,0,sea
16,4,0,0,0,0,sea
20,4,0,0,0,0,sea
24,4,0,0,0,0,sea
28,4,0,0,0,0,sea
32,4,0,0,0,0,sea
36,4,0,0,0,0,sea
40,4,0,0,0,0,sea
44,4,0,0,0,0,sea
48,4,0,0,0,0,sea
52,4,0,0,0,0,sea
56,4,0,0,0,0,sea
60,4,0,0,0,0,sea
0,8,0,0,0,0,sea
4,8,0,0,0,0,sea
8,8,0,0,0,0,sea
12,8,0,0,0,0,sea
16,8,0,0,0,0,sea
20,8,0,0,0,0,sea
24,8,0,0,0,0,sea
28,8,0,0,0,0,sea
32,8,0,0,0,0,sea
36,8,0,0,0,0,sea
40,8,0,0,0,0,sea
44,8,0,0,0,0,sea
48,8,0,0,0,0,sea
52,8,0,0,0,0,sea
56,8,0,0,0,0,sea
60,8,0,0,0,0,sea
0,12,0,0,0,0,sea
4,12,0,0,0,0,sea
8,12,0,0,0,0,sea
12,12,0,0,0,0,sea
16,12,0,0,0,0,sea
20,12,0,0,0,0,sea
24,12,0,0,0,0,sea
28,12,0,0,0,0,sea
32,12,0,0,1348500560,1,sea
36,12,0,0,1348500672,1,sea
40,12,0,0,1348500784,1,sea
44,12,0,0,1348500896,1,sea
48,12,0,0,1348501008,1,sea
52,12,0,0,1348501120,1,sea
56,12,0,0,1348501232,1,sea
60,12,0,0,1348501344,1,sea
0,16,0,0,0,0,sea
4,16,0,0,0,0,sea
8,16,0,0,1348501680,1,sea
12,16,0,0,1348501792,1,sea
16,16,0,0,1348501904,1,sea
20,16,0,0,1348502016,1,sea
24,16,0,0,1348502128,1,sea
28,16,0,0,1348502240,1,sea
32,16,0,0,1348502352,1,sea
36,16,0,0,1348502464,1,sea
40,16,0,0,1348502576,1,sea
44,16,0,0,1348502688,1,sea
48,16,0,0,1348502800,1,sea
52,16,0,0,1348502912,1,sea
56,16,0,0,1348503024,1,sea
60,16,0,0,1348503136,1,sea
0,20,0,0,1348503248,1,sea
4,20,0,0,1348503360,1,sea
8,20,0,0,1348503472,1,sea
12,20,0,0,1348503584,1,sea
16,20,0,0,1348503696,1,sea
20,20,0,0,1348503808,1,sea
24,20,0,0,1348503920,1,sea
28,20,0,0,1348504032,1,sea
32,20,0,0,1348504144,1,sea
36,20,0,0,1348504256,1,sea
40,20,0,0,1348504368,1,sea
44,20,0,0,1348504480,1,sea
48,20,0,0,1348504592,1,NSW
52,20,0,0,1348504704,1,NSW
56,20,0,0,1348504816,1,sea
60,20,0,0,1348504928,1,sea
0,24,0,0,1348505040,1,sea
4,24,0,0,1348505152,1,sea
8,24,0,0,1348505264,1,sea
12,24,0,0,1348505376,1,WA
16,24,0,0,1348505488,1,sea
20,24,0,0,1348505600,1,sea
24,24,0,0,1348505712,1,sea
28,24,0,0,1348505824,1,sea
32,24,0,0,1348505936,1,sea
36,24,0,0,1348506048,1,sea
40,24,0,0,1348506160,1,sea
44,24,0,0,1348506272,1,NSW
48,24,0,0,1348506384,1,NSW
52,24,0,0,1348506496,1,NSW
56,24,0,0,1348506608,1,sea
60,24,0,0,1348506720,1,sea
0,28,0,0,1348506832,1,sea
4,28,0,0,1348506944,1,sea
8,28,0,0,1348507056,1,sea
12,28,0,0,1348507168,1,WA
16,28,0,0,1348507280,1,WA
20,28,0,0,1348507392,1,WA
24,28,0,0,1348507504,1,sea
28,28,0,0,1348507616,1,sea
32,28,0,0,1348507728,1,sea
36,28,0,0,1348507840,1,SA
40,28,0,0,1348507952,1,SA
44,28,0,0,1348508064,1,QLD
48,28,0,0,1348508176,1,QLD
52,28,0,0,1348508288,1,QLD
56,28,0,0,1348508400,1,sea
60,28,0,0,1348508512,1,sea
0,32,0,0,1348508624,1,sea
4,32,0,0,1348508736,1,sea
8,32,0,0,1348508848,1,sea
12,32,0,0,1348508960,1,WA
16,32,0,0,1348509072,1,WA
20,32,0,0,1348509184,1,WA
24,32,0,0,1348509296,1,WA
28,32,0,0,1348509408,1,SA
32,32,0,0,1348509520,1,SA
36,32,0,0,1348509632,1,SA
40,32,0,0,1348509744,1,SA
44,32,0,0,1348509856,1,QLD
48,32,0,0,1348509968,1,QLD
52,32,0,0,1348510080,1,QLD
56,32,0,0,1348510192,1,sea
60,32,0,0,1348510304,1,sea
0,36,0,0,1348510416,1,sea
4,36,0,0,1348510528,1,sea
8,36,0,0,1348510640,1,sea
12,36,0,0,1348510752,1,WA
16,36,0,0,1348510864,1,WA
20,36,0,0,1348510976,1,WA
24,36,0,0,1348511088,1,WA
28,36,0,0,1348511200,1,NT
32,36,0,0,1348511312,1,NT
36,36,0,0,1348511424,1,NT
40,36,0,0,1348511536,1,QLD
44,36,0,0,1348511648,1,QLD
48,36,0,0,1348511760,1,QLD
52,36,0,0,1348511872,1,QLD
56,36,0,0,1348511984,1,sea
60,36,0,0,1348512096,1,sea
0,40,0,0,1348512208,1,sea
4,40,0,0,1348512320,1,sea
8,40,0,0,1348512432,1,sea
12,40,0,0,1348512544,1,sea
16,40,0,0,1348512656,1,WA
20,40,0,0,1348512768,1,WA
24,40,0,0,1348512880,1,WA
28,40,0,0,1348512992,1,NT
32,40,0,0,1348513104,1,NT
36,40,0,0,1348513216,1,NT
40,40,0,0,1348513328,1,QLD
44,40,0,0,1348513440,1,QLD
48,40,0,0,1348513552,1,QLD
52,40,0,0,1348513664,1,sea
56,40,0,0,1348513776,1,sea
60,40,0,0,1348513888,1,sea
0,44,0,0,1348514000,1,sea
4,44,0,0,1348514112,1,sea
8,44,0,0,1348514224,1,sea
12,44,0,0,1348514336,1,sea
16,44,0,0,1348514448,1,sea
20,44,0,0,1348514560,1,WA
24,44,0,0,1348514672,1,WA
28,44,0,0,1348514784,1,NT
32,44,0,0,1348514896,1,NT
36,44,0,0,1348515008,1,NT
40,44,0,0,1348515120,1,sea
44,44,0,0,1348515232,1,sea
48,44,0,0,1348515344,1,sea
52,44,0,0,1348515456,1,sea
56,44,0,0,1348515568,1,sea
60,44,0,0,1348515680,1,sea
0,48,0,0,1348515792,1,sea
4,48,0,0,1348515904,1,sea
8,48,0,0,1348516016,1,sea
12,48,0,0,1348516128,1,sea
16,48,0,0,1348516240,1,sea
20,48,0,0,1348516352,1,sea
24,48,0,0,1348516464,1,sea
28,48,0,0,1348516576,1,sea
32,48,0,0,1348516688,1,NT
36,48,0,0,1348516800,1,sea
40,48,0,0,1348516912,1,sea
44,48,0,0,1348517024,1,sea
48,48,0,0,1348517136,1,sea
52,48,0,0,1348517248,1,sea
56,48,0,0,1348517360,1,sea
60,48,0,0,1348517472,1,sea
0,52,0,0,1348517584,1,sea
4,52,0,0,1348517696,1,sea
8,52,0,0,1348517808,1,sea
12,52,0,0,1348517920,1,sea
16,52,0,0,1348518032,1,sea
20,52,0,0,1348518144,1,sea
24,52,0,0,1348518256,1,sea
28,52,0,0,1348518368,1,sea
32,52,0,0,0,0,sea
36,52,0,0,0,0,sea
40,52,0,0,0,0,sea
44,52,0,0,0,0,sea
48,52,0,0,0,0,sea
52,52,0,0,0,0,sea
56,52,0,0,0,0,sea
60,52,0,0,0,0,sea
0,56,0,0,0,0,sea
4,56,0,0,0,0,sea
8,56,0,0,0,0,sea
12,56,0,0,0,0,sea
16,56,0,0,0,0,sea
20,56,0,0,0,0,sea
24,56,0,0,0,0,sea
28,56,0,0,0,0,sea
32,56,0,0,0,0,sea
36,56,0,0,0,0,sea
40,56,0,0,0,0,sea
44,56,0,0,0,0,sea
48,56,0,0,0,0,sea
52,56,0,0,0,0,sea
56,56,0,0,0,0,sea
60,56,0,0,0,0,sea
0,60,0,0,0,0,sea
4,60,0,0,0,0,sea
8,60,0,0,0,0,sea
12,60,0,0,0,0,sea
16,60,0,0,0,0,sea
20,60,0,0,0,0,sea
24,60,0,0,0,0,sea
28,60,0,0,0,0,sea
32,60,0,0,0,0,sea
36,60,0,0,0,0,sea
40,60,0,0,0,0,sea
44,60,0,0,0,0,sea
48,60,0,0,0,0,sea
52,60,0,0,0,0,sea
56,60,0,0,0,0,sea
60,60,0,0,0,0,sea
0,0,4,0,0,0,sea
4,0,4,0,0,0,sea
8,0,4,0,0,0,sea
12,0,4,0,0,0,sea
16,0,4,0,0,0,sea
20,0,4,0,0,0,sea
24,0,4,0,0,0,sea
28,0,4,0,0,0,sea
32,0,4,0,1361070128,1,sea
36,0,4,0,1361070240,1,sea
40,0,4,0,1361070352,1,sea
44,0,4,0,1361070464,1,sea
48,0,4,0,1361070576,1,sea
52,0,4,0,1361070688,1,sea
56,0,4,0,1361070800,1,sea
60,0,4,0,1361070912,1,sea
0,4,4,0,0,0,sea
4,4,4,0,0,0,sea
8,4,4,0,0,0,sea
12,4,4,0,0,0,sea
16,4,4,0,0,0,sea
20,4,4,0,0,0,sea
24,4,4,0,0,0,sea
28,4,4,0,0,0,sea
32,4,4,0,1361071920,1,sea
36,4,4,0,1361072032,1,sea
40,4,4,0,1361072144,1,sea
44,4,4,0,1361072256,1,sea
48,4,4,0,1361072368,1,sea
52,4,4,0,1361072480,1,sea
56,4,4,0,1361072592,1,sea
60,4,4,0,1361072704,1,sea
0,8,4,0,0,0,sea
4,8,4,0,0,0,sea
8,8,4,0,0,0,sea
12,8,4,0,0,0,sea
16,8,4,0,0,0,sea
20,8,4,0,0,0,sea
24,8,4,0,0,0,sea
28,8,4,0,0,0,sea
32,8,4,0,1361073712,1,sea
